"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"echo-presentation","109","655968","0.0-109.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","2560"
"echo-presentation","110","661592","0.0-110.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","10","4218"
"echo-presentation","111","664923","0.0-111.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","2175"
"echo-presentation","112","667572","0.0-112.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-10","1302"
"echo-presentation","113","669862","0.0-113.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","-20","1198"
"echo-presentation","114","672442","0.0-114.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-20","1500"
"echo-presentation","115","677973","0.0-115.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","20","3636"
"block-bookend","116","680348","0.0-116.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","117","694333","0.0-117.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","118","698612","0.0-118.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","10","1695"
"echo-presentation","119","701412","0.0-119.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","0","1579"
"echo-presentation","120","703552","0.0-120.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","1358"
"echo-presentation","121","705401","0.0-121.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","-20","1016"
"echo-presentation","122","708462","0.0-122.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","1830"
"echo-presentation","123","711112","0.0-123.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","0","1748"
"echo-presentation","124","713362","0.0-124.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","10","1477"
"echo-presentation","125","715702","0.0-125.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","20","1496"
"echo-presentation","126","717957","0.0-126.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","20","1278"
"echo-presentation","127","720357","0.0-127.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-20","1242"
"echo-presentation","128","722622","0.0-128.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a20.wav","spherical","20","10","half","matched","20","20","1322"
"echo-presentation","129","725122","0.0-129.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a20.wav","spherical","20","10","half","matched","20","0","1654"
"echo-presentation","130","727457","0.0-130.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a20.wav","spherical","20","10","half","matched","20","20","1375"
"echo-presentation","131","729677","0.0-131.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-20","1452"
"echo-presentation","132","732512","0.0-132.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","10","1952"
"echo-presentation","133","734603","0.0-133.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","1169"
"echo-presentation","134","736877","0.0-134.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a20.wav","spherical","20","10","half","matched","20","20","1407"
"echo-presentation","135","739189","0.0-135.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-20","1379"
"echo-presentation","136","741622","0.0-136.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","-10","1389"
"echo-presentation","137","746712","0.0-137.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","10","4172"
"block-bookend","138","748803","0.0-138.0","5ef618993fecc70b5984e05c","60242478c74f84097a222710","602426852b1c7209134d9540","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
