"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"echo-presentation","69","680922","0.0-69.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a80.wav","spherical","20","20","full","matched","80","60","3750"
"echo-presentation","70","685059","0.0-70.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a70.wav","spherical","20","20","full","matched","70","70","2843"
"echo-presentation","71","689504","0.0-71.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a60.wav","spherical","20","20","full","matched","60","50","3270"
"block-bookend","72","694359","0.0-72.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","73","740323","0.0-73.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","74","744744","0.0-74.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a60.wav","spherical","20","20","full","matched","60","60","2459"
"echo-presentation","75","749378","0.0-75.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a60.wav","spherical","20","20","full","matched","60","70","1842"
"echo-presentation","76","752190","0.0-76.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a40.wav","spherical","20","20","full","matched","40","60","1985"
"echo-presentation","77","754853","0.0-77.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a70.wav","spherical","20","20","full","matched","70","80","1608"
"echo-presentation","78","757743","0.0-78.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a40.wav","spherical","20","20","full","matched","40","60","1955"
"echo-presentation","79","760763","0.0-79.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a50.wav","spherical","20","20","full","matched","50","60","2174"
"echo-presentation","80","762968","0.0-80.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a40.wav","spherical","20","20","full","matched","40","70","1340"
"echo-presentation","81","768918","0.0-81.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a70.wav","spherical","20","20","full","matched","70","70","4994"
"echo-presentation","82","773832","0.0-82.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a50.wav","spherical","20","20","full","matched","50","60","3116"
"echo-presentation","83","776825","0.0-83.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a70.wav","spherical","20","20","full","matched","70","80","2123"
"echo-presentation","84","780879","0.0-84.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a60.wav","spherical","20","20","full","matched","60","50","2991"
"echo-presentation","85","783704","0.0-85.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a80.wav","spherical","20","20","full","matched","80","80","1768"
"echo-presentation","86","787736","0.0-86.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a80.wav","spherical","20","20","full","matched","80","70","3007"
"echo-presentation","87","789864","0.0-87.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a80.wav","spherical","20","20","full","matched","80","80","1247"
"echo-presentation","88","792043","0.0-88.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a80.wav","spherical","20","20","full","matched","80","80","1190"
"echo-presentation","89","795628","0.0-89.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a70.wav","spherical","20","20","full","matched","70","70","2401"
"echo-presentation","90","799128","0.0-90.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a50.wav","spherical","20","20","full","matched","50","50","2202"
"echo-presentation","91","802453","0.0-91.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a60.wav","spherical","20","20","full","matched","60","50","2110"
"echo-presentation","92","805271","0.0-92.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a50.wav","spherical","20","20","full","matched","50","40","1669"
"echo-presentation","93","808094","0.0-93.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","40,50,60,70,80","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a40.wav","spherical","20","20","full","matched","40","40","1465"
"block-bookend","94","820330","0.0-94.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","95","832434","0.0-95.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","96","838724","0.0-96.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","3344"
"echo-presentation","97","842134","0.0-97.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1864"
"echo-presentation","98","845695","0.0-98.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","2591"
"echo-presentation","99","847727","0.0-99.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-20","1078"
"echo-presentation","100","850818","0.0-100.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","2071"
"echo-presentation","101","854345","0.0-101.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","2361"
"echo-presentation","102","856901","0.0-102.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1430"
"echo-presentation","103","859479","0.0-103.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","1590"
"echo-presentation","104","861663","0.0-104.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","20","1248"
"echo-presentation","105","865013","0.0-105.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-20","2254"
"echo-presentation","106","867904","0.0-106.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","1693"
"echo-presentation","107","870308","0.0-107.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1346"
"echo-presentation","108","873508","0.0-108.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","10","2151"
"echo-presentation","109","876064","0.0-109.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-10","1540"
"echo-presentation","110","879386","0.0-110.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","10","2395"
"echo-presentation","111","882023","0.0-111.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-10","1630"
"echo-presentation","112","884999","0.0-112.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","2042"
"echo-presentation","113","887665","0.0-113.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","20","1693"
"echo-presentation","114","890399","0.0-114.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","20","1264"
"echo-presentation","115","893556","0.0-115.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1705"
"block-bookend","116","912195","0.0-116.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","117","936810","0.0-117.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","118","942086","0.0-118.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","2819"
"echo-presentation","119","944402","0.0-119.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1267"
"echo-presentation","120","946835","0.0-120.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","-10","1556"
"echo-presentation","121","948893","0.0-121.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-20","1186"
"echo-presentation","122","951738","0.0-122.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","1991"
"echo-presentation","123","953904","0.0-123.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","20","1279"
"echo-presentation","124","956242","0.0-124.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1522"
"echo-presentation","125","960538","0.0-125.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","-10","3390"
"echo-presentation","126","962974","0.0-126.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","1542"
"echo-presentation","127","965469","0.0-127.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a0.wav","spherical","20","20","full","matched","0","0","1472"
"echo-presentation","128","967698","0.0-128.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-10","1310"
"echo-presentation","129","971016","0.0-129.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a10.wav","spherical","20","20","full","matched","10","10","2477"
"echo-presentation","130","973509","0.0-130.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","1632"
"echo-presentation","131","975584","0.0-131.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-20","1190"
"echo-presentation","132","978284","0.0-132.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","1659"
"echo-presentation","133","982467","0.0-133.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-20.wav","spherical","20","20","full","matched","-20","-10","3144"
"echo-presentation","134","984826","0.0-134.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","10","1352"
"echo-presentation","135","987512","0.0-135.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-10.wav","spherical","20","20","full","matched","-10","-10","1797"
"echo-presentation","136","990426","0.0-136.0","5e8723a777cf5a36abbeab60","5fef55e628823a0076ec12ee","60200e1972486e5ada5ff55c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a20.wav","spherical","20","20","full","matched","20","10","1809"
