"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset"
"pavlovia","0","6","0.0-0.0","5d3b0da8a884020001881773","5fef55e628823a0076ec12ee","601f44800cd5f346d49dfd90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","",""
"html-keyboard-response","1","14253","0.0-1.0","5d3b0da8a884020001881773","5fef55e628823a0076ec12ee","601f44800cd5f346d49dfd90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","14244.780000066385","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","32",""
"consent-form","2","33967","0.0-2.0","5d3b0da8a884020001881773","5fef55e628823a0076ec12ee","601f44800cd5f346d49dfd90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","",""
"keyset-select","3","189222","0.0-3.0","5d3b0da8a884020001881773","5fef55e628823a0076ec12ee","601f44800cd5f346d49dfd90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","","right-hand"
