"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset"
"pavlovia","0","7","0.0-0.0","5e8f67f9cc3d6c24f4b646c9","5fef55e628823a0076ec12ee","601f447183297b4704c15d78","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","",""
"html-keyboard-response","1","9991","0.0-1.0","5e8f67f9cc3d6c24f4b646c9","5fef55e628823a0076ec12ee","601f447183297b4704c15d78","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","9980.999999999767","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","32",""
"consent-form","2","159519","0.0-2.0","5e8f67f9cc3d6c24f4b646c9","5fef55e628823a0076ec12ee","601f447183297b4704c15d78","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","",""
"keyset-select","3","234975","0.0-3.0","5e8f67f9cc3d6c24f4b646c9","5fef55e628823a0076ec12ee","601f447183297b4704c15d78","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1","","","","right-hand"
