"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"echo-presentation","62","638576","0.0-62.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-60","784"
"echo-presentation","63","639935","0.0-63.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-70","599"
"echo-presentation","64","641472","0.0-64.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-60","751"
"echo-presentation","65","643065","0.0-65.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-70","750"
"echo-presentation","66","644592","0.0-66.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-70.wav","spherical","20","10","half","matched","-70","-50","695"
"echo-presentation","67","645846","0.0-67.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-70","655"
"echo-presentation","68","647019","0.0-68.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-50.wav","spherical","20","10","half","matched","-50","-60","591"
"echo-presentation","69","648535","0.0-69.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-50","768"
"echo-presentation","70","650002","0.0-70.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-70","767"
"echo-presentation","71","652396","0.0-71.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-50","672"
"block-bookend","72","656114","0.0-72.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","73","662427","0.0-73.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","74","665349","0.0-74.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-60","1279"
"echo-presentation","75","667365","0.0-75.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-70","681"
"echo-presentation","76","668869","0.0-76.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-50","631"
"echo-presentation","77","670460","0.0-77.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-70.wav","spherical","20","10","half","matched","-70","-60","742"
"echo-presentation","78","671601","0.0-78.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-50.wav","spherical","20","10","half","matched","-50","-70","583"
"echo-presentation","79","672825","0.0-79.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-50","624"
"echo-presentation","80","675163","0.0-80.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-70.wav","spherical","20","10","half","matched","-70","-60","688"
"echo-presentation","81","676770","0.0-81.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-70.wav","spherical","20","10","half","matched","-70","-50","712"
"echo-presentation","82","678070","0.0-82.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-70","646"
"echo-presentation","83","679596","0.0-83.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-50","719"
"echo-presentation","84","681049","0.0-84.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-60.wav","spherical","20","10","half","matched","-60","-60","590"
"echo-presentation","85","682539","0.0-85.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-50","672"
"echo-presentation","86","684510","0.0-86.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-80","775"
"echo-presentation","87","686023","0.0-87.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-50.wav","spherical","20","10","half","matched","-50","-70","599"
"echo-presentation","88","687692","0.0-88.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-70.wav","spherical","20","10","half","matched","-70","-80","623"
"echo-presentation","89","689322","0.0-89.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-60","607"
"echo-presentation","90","691041","0.0-90.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-50.wav","spherical","20","10","half","matched","-50","-80","800"
"echo-presentation","91","693147","0.0-91.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-40.wav","spherical","20","10","half","matched","-40","-70","823"
"echo-presentation","92","694995","0.0-92.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-80.wav","spherical","20","10","half","matched","-80","-60","752"
"echo-presentation","93","697273","0.0-93.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-50.wav","spherical","20","10","half","matched","-50","-50","944"
"block-bookend","94","698963","0.0-94.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","95","712979","0.0-95.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","96","715564","0.0-96.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","10","1215"
"echo-presentation","97","717850","0.0-97.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-20.wav","spherical","20","10","half","matched","-20","-20","1024"
"echo-presentation","98","720667","0.0-98.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","10","1823"
"echo-presentation","99","722932","0.0-99.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a0.wav","spherical","20","10","half","matched","0","-10","1119"
"echo-presentation","100","725092","0.0-100.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","10","1190"
"echo-presentation","101","727050","0.0-101.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a-10.wav","spherical","20","10","half","matched","-10","-10","1182"
"echo-presentation","102","729018","0.0-102.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a20.wav","spherical","20","10","half","matched","20","20","880"
"echo-presentation","103","731706","0.0-103.0","5c9536793ae6fe0015ad8f0b","60242478c74f84097a222710","60242620be52460970dfba39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c10_cd-half_matched_a10.wav","spherical","20","10","half","matched","10","20","1415"
