"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume"
"pavlovia","0","9","0.0-0.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","","","","","","",""
"html-keyboard-response","1","112164","0.0-1.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","112154","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","32","","","",""
"consent-form","2","125718","0.0-2.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","","","","","","",""
"keyset-select","3","158593","0.0-3.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","","","","left-hand","","",""
"headphone-check","4","458056","0.0-4.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","","","","","0","6","0.3"
"headphone-backwards-check","5","463210","0.0-5.0","5f0bcb67acb8844f8a226f2b","5fef55e628823a0076ec12ee","601f44808de69e4a0ad9e222","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1","","","","","0","",""
