"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset"
"pavlovia","0","4","0.0-0.0","5f7725e18a6ec01fb01238d1","5fef55e628823a0076ec12ee","60200e1d76e6d65a69b5a16e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36 OPR/72.0.3815.487","v1-up-stims","","","",""
"html-keyboard-response","1","968872","0.0-1.0","5f7725e18a6ec01fb01238d1","5fef55e628823a0076ec12ee","60200e1d76e6d65a69b5a16e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36 OPR/72.0.3815.487","v1-up-stims","968866.3450000022","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","39",""
"consent-form","2","971667","0.0-2.0","5f7725e18a6ec01fb01238d1","5fef55e628823a0076ec12ee","60200e1d76e6d65a69b5a16e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36 OPR/72.0.3815.487","v1-up-stims","","","",""
"keyset-select","3","1012476","0.0-3.0","5f7725e18a6ec01fb01238d1","5fef55e628823a0076ec12ee","60200e1d76e6d65a69b5a16e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36 OPR/72.0.3815.487","v1-up-stims","","","","left-hand"
