"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"echo-presentation","14","232229","0.0-14.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","659"
"echo-presentation","15","234581","0.0-15.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-70","808"
"echo-presentation","16","236229","0.0-16.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-60","791"
"echo-presentation","17","237979","0.0-17.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-50","902"
"echo-presentation","18","239673","0.0-18.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","911"
"echo-presentation","19","241438","0.0-19.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-70","1030"
"echo-presentation","20","243833","0.0-20.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-60","860"
"echo-presentation","21","246317","0.0-21.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","969"
"echo-presentation","22","248436","0.0-22.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","1204"
"echo-presentation","23","250052","0.0-23.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-70","875"
"echo-presentation","24","251505","0.0-24.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-80","884"
"echo-presentation","25","253216","0.0-25.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","688"
"echo-presentation","26","254982","0.0-26.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-70","832"
"echo-presentation","27","257664","0.0-27.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-60","1268"
"block-bookend","28","259602","0.0-28.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","29","268359","0.0-29.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","30","273771","0.0-30.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","2820"
"echo-presentation","31","276786","0.0-31.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-70","1993"
