"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset"
"pavlovia","0","11","0.0-0.0","5bc2e0ec4f3bfd00012e97b5","5fef55e628823a0076ec12ee","60201d3e8d79b25d46f14721","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36","v1-up-stims","","","",""
"html-keyboard-response","1","81191","0.0-1.0","5bc2e0ec4f3bfd00012e97b5","5fef55e628823a0076ec12ee","60201d3e8d79b25d46f14721","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36","v1-up-stims","81177.92499996722","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","32",""
"consent-form","2","136371","0.0-2.0","5bc2e0ec4f3bfd00012e97b5","5fef55e628823a0076ec12ee","60201d3e8d79b25d46f14721","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36","v1-up-stims","","","",""
"keyset-select","3","275148","0.0-3.0","5bc2e0ec4f3bfd00012e97b5","5fef55e628823a0076ec12ee","60201d3e8d79b25d46f14721","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36","v1-up-stims","","","","right-hand"
