"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"pavlovia","0","3","0.0-0.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1","1078","0.0-1.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","1074","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","220","","","","","","","","","","","","","",""
"consent-form","2","2916","0.0-2.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","","","","","","","","","",""
"keyset-select","3","4243","0.0-3.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","left-hand","","","","","","","","","","","","",""
"headphone-check","4","36190","0.0-4.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","0","6","0.3","","","","","","","","","",""
"headphone-backwards-check","5","39579","0.0-5.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","0","","","","","","","","","","","",""
"training","6","65291","0.0-6.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","","","","","","","","","",""
"block-bookend","7","70829","0.0-7.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","","","","","","","","","",""
"echo-presentation","8","74068","0.0-8.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","-70,-65,-60,-55,-50","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-65.wav","spherical","20","20","full","matched","-65","-65","1931"
"echo-presentation","9","76499","0.0-9.0","5febda8badaa09d0c281c8c4","5fef55e628823a0076ec12ee","08n4o6y1rjyj","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0","","","","","","","","-70,-65,-60,-55,-50","media/audio/stims/spherical_300cm_s20_c20_cd-full_matched_a-70.wav","spherical","20","20","full","matched","-70","-70","1429"
