"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset"
"pavlovia","0","3","0.0-0.0","5f99dc8aa866bf0bf2d60f46","5fef55e628823a0076ec12ee","602014db8bce735864f10eb9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1-up-stims","","","",""
"html-keyboard-response","1","1827","0.0-1.0","5f99dc8aa866bf0bf2d60f46","5fef55e628823a0076ec12ee","602014db8bce735864f10eb9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1-up-stims","1822.8200000012293","<div><h1>Welcome!</h1><p>Press any key to continue.</p></div>","77",""
"consent-form","2","7440","0.0-2.0","5f99dc8aa866bf0bf2d60f46","5fef55e628823a0076ec12ee","602014db8bce735864f10eb9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1-up-stims","","","",""
"keyset-select","3","10736","0.0-3.0","5f99dc8aa866bf0bf2d60f46","5fef55e628823a0076ec12ee","602014db8bce735864f10eb9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36","v1-up-stims","","","","left-hand"
